date,fips_code,sarimax_cases_predicted,sarimax_cases_residuals,sarimax_cases_forecasted,sarimax_deaths_predicted,sarimax_deaths_residuals,sarimax_deaths_forecasted
2020-08-01,48077,33.68203524998724,0.3179647500127629,,0.9994808814144848,0.0005191185855152325,
2020-08-01,48079,21.710702800833737,-0.7107028008337366,,,,
2020-08-01,48081,37.37900458665278,1.6209954133472166,,0.9995751268167385,0.00042487318326145385,
2020-08-01,48083,12.498211442980349,-1.4982114429803488,,,,
2020-08-01,48085,6448.628585329842,-48.62858532984228,,85.07499643928783,-2.0749964392878297,
2020-08-01,48087,6.999977017159051,2.2982840948593264e-05,,,,
2020-08-01,48089,239.7278287340045,2.272171265995496,,1.999994502559016,5.497440983992519e-06,
2020-08-01,48091,2185.0552414852796,-28.055241485279566,,60.582662657040345,0.4173373429596552,
2020-08-01,48093,110.94944781000251,-3.9494478100025106,,2.999802351685653,0.00019764831434709862,
2020-08-01,48095,24.81645555623212,1.1835444437678788,,,,
2020-08-01,48097,200.78409265275607,-0.7840926527560725,,1.806451612903226,0.19354838709677402,
2020-08-01,48099,613.6407008475733,-1.640700847573271,,4.999998600777613,1.399222386844201e-06,
2020-08-01,48101,14.916895473407212,-0.9168954734072123,,1.9999883367175357,1.1663282464269287e-05,
2020-08-01,48103,73.97089453579628,1.0291054642037238,,1.9771222155328054,0.022877784467194573,
2020-08-01,48105,158.04506767648994,-5.045067676489936,,1.999999759322559,1.000000240677441,
2020-08-01,48107,53.47435966274343,-1.4743596627434314,,0.9896907216494847,0.010309278350515316,
2020-08-01,48109,14.993352076646065,0.006647923353934715,,1.9999932044001778,6.795599822195797e-06,
2020-08-01,48111,181.5069638164883,-2.506963816488309,,4.99991592948061,8.407051938963406e-05,
2020-08-01,48113,53021.7806993491,-2431.780699349103,,684.202184253582,-3.202184253582004,
2020-08-01,48115,136.04487727425453,0.9551227257454684,,3.999999332896518,6.671034817884447e-07,
2020-08-01,48117,665.8558946435669,-9.855894643566899,,19.024236653262843,-0.024236653262843078,
2020-08-01,48119,14.181488264774277,-0.18148826477427704,,,,
2020-08-01,48121,6883.094201495595,10.905798504404629,,70.9236640715955,3.0763359284045038,
2020-08-01,48123,550.1165225165073,-19.116522516507302,,13.951441413883485,1.0485585861165152,
2020-08-01,48125,3.999982456235857,1.7543764143201912e-05,,0.999944450603968,5.5549396032028575e-05,
2020-08-01,48127,125.59140091550448,-1.5914009155044795,,0.0,1.0,
2020-08-01,48129,43.18344404779123,-0.1834440477912267,,,,
2020-08-01,48131,152.49876957005637,-2.4987695700563677,,3.3022107153981186,-0.3022107153981186,
2020-08-01,48133,53.08195640560787,-2.081956405607869,,0.999866993173413,0.00013300682658701213,
2020-08-01,48135,3395.1411490839523,-108.14114908395231,,51.23924249570945,-2.2392424957094477,
2020-08-01,48137,23.793455269100644,0.2065447308993562,,,,
2020-08-01,48139,2474.293561501071,-2.2935615010710535,,32.99997347040653,1.0000265295934696,
2020-08-01,48141,14467.025102474883,-57.02510247488317,,271.6616820008957,-2.6616820008957234,
2020-08-01,48143,469.9184513241966,-7.91845132419661,,4.537880860170764,0.4621191398292357,
2020-08-01,48145,110.45660109254825,-0.45660109254825443,,1.999999961271335,3.8728664941700686e-08,
2020-08-01,48147,216.6833260163866,-2.6833260163865873,,7.99998879973391,1.1200266089694821e-05,
2020-08-01,48149,305.64992077913166,-5.649920779131662,,12.999972182774464,2.7817225536352908e-05,
2020-08-01,48151,24.116142345278135,-0.11614234527813494,,0.999907411681945,9.258831805503132e-05,
2020-08-01,48153,85.12698651881254,-2.1269865188125436,,4.964918989331515,0.03508101066848468,
2020-08-01,48155,1.996156054175461,0.0038439458245389524,,,,
2020-08-01,48157,7167.383174461942,23.616825538058038,,141.48929194743067,3.5107080525693277,
2020-08-01,48159,84.65763970909715,-0.657639709097154,,0.9990252350690398,0.0009747649309601591,
2020-08-01,48161,139.36577518738403,-1.3657751873840311,,,,
2020-08-01,48163,462.6960317010634,12.303968298936582,,4.999845876644694,0.0001541233553057353,
2020-08-01,48165,123.48027371604428,8.51972628395572,,,,
2020-08-01,48167,8841.307896337923,-16.30789633792301,,95.24775132373597,1.7522486762640312,
2020-08-01,48169,96.23499754090116,0.765002459098838,,2.2147240321926067,-0.21472403219260672,
2020-08-01,48171,177.3056394819212,-6.30563948192119,,1.9983573881476793,2.0016426118523207,
2020-08-01,48173,5.999944635894513,5.536410548678816e-05,,,,
2020-08-01,48175,76.75183220713699,0.24816779286301482,,3.041628141769373,-0.041628141769372906,
2020-08-01,48177,623.5208037029777,-6.520803702977673,,6.999998829483833,1.1705161666597519e-06,
2020-08-01,48179,182.3268315764877,0.6731684235122941,,1.9975460122699382,0.0024539877300617796,
2020-08-01,48181,999.8125531385972,5.187446861402805,,10.995162474834057,0.004837525165942935,
2020-08-01,48183,1407.350654841574,-26.35065484157394,,22.270959933767738,-0.2709599337677382,
2020-08-01,48185,849.6320570089968,-10.632057008996753,,18.877770456451636,1.1222295435483645,
2020-08-01,48187,1621.2901947034306,-24.290194703430643,,38.998027483421964,4.001972516578036,
2020-08-01,48189,1202.6105235675075,-17.61052356750747,,25.999247614598833,0.0007523854011672881,
2020-08-01,48191,8.731639855963893,-0.731639855963893,,0.9998725578451539,0.00012744215484605803,
2020-08-01,48193,55.24377958004074,-0.2437795800407372,,1.9993557685058263,0.0006442314941736971,
2020-08-01,48195,59.75018842030574,-0.7501884203057401,,1.9999952535056706,4.746494329355144e-06,
2020-08-01,48197,15.36390113027508,-0.36390113027507986,,,,
2020-08-01,48199,820.8655334616584,-9.865533461658401,,10.803163576527698,0.1968364234723019,
2020-08-01,48201,74584.27423613697,299.72576386302535,,1272.4973320830136,15.502667916986411,
2020-08-01,48203,622.8816215961989,1.1183784038011026,,35.041534676899786,-0.041534676899786405,
2020-08-01,48205,83.58848666779156,-1.5884866677915568,,1.9999923438130267,7.656186973292733e-06,
2020-08-01,48207,34.94058278335821,0.05941721664179056,,,,
2020-08-01,48209,4303.874603325574,-6.874603325573844,,31.487685540804485,0.5123144591955153,
2020-08-01,48211,42.88548366724281,-1.8854836672428092,,,,
2020-08-01,48213,582.7027890907347,-5.702789090734655,,8.9999820846976,1.7915302400695055e-05,
2020-08-01,48215,17202.102645067665,-196.10264506766543,,665.8954532589679,-21.895453258967905,
2020-08-01,48217,314.0443840535133,-6.044384053513284,,2.999990606193949,9.393806050805864e-06,
2020-08-01,48219,185.95638295748608,-4.956382957486085,,3.9999863294184803,1.367058151968692e-05,
2020-08-01,48221,441.34307024886544,-4.343070248865445,,6.999972929493721,1.0000270705062793,
2020-08-01,48223,166.28514020003007,2.714859799969929,,0.7600764412699652,0.2399235587300348,
2020-08-01,48225,241.09195148988212,6.9080485101178795,,3.9942519611905776,2.0057480388094224,
2020-08-01,48227,155.33747136156944,1.6625286384305582,,2.9999959838835415,4.016116458505081e-06,
2020-08-01,48229,18.999999560274894,3.000000439725106,,1.9988505620055042,0.00114943799449585,
2020-08-01,48231,1045.6498377318253,3.3501622681746994,,20.170403799383713,-0.1704037993837133,
2020-08-01,48233,112.72053676326837,1.2794632367316296,,1.999994413153053,5.586846947069901e-06,
2020-08-01,48235,7.9920900080289625,1.0079099919710375,,,,
2020-08-01,48237,46.219997644404856,-6.219997644404856,,,,
2020-08-01,48239,346.9532964096823,-26.95329640968231,,3.9999947970196503,5.202980349672259e-06,
2020-08-01,48241,285.9207581211814,5.079241878818607,,4.867188410275245,0.1328115897247546,
2020-08-01,48243,7.999914160779844,8.583922015592549e-05,,,,
2020-08-01,48245,5516.634489865621,-25.634489865620708,,66.50926279800109,0.49073720199891113,
2020-08-01,48247,52.99349592432305,0.006504075676950549,,0.998839908443128,0.0011600915568720227,
2020-08-01,48249,593.9279143709683,-2.927914370968324,,3.4797686108090446,2.5202313891909554,
2020-08-01,48251,1531.5946661341136,9.405333865886405,,22.01583544548413,1.9841645545158713,
2020-08-01,48253,624.3846058005022,-2.384605800502186,,,,
2020-08-01,48255,279.2800401698536,18.719959830146422,,2.995695177259009,1.0043048227409912,
2020-08-01,48257,1769.8615661462604,46.13843385373957,,18.999496526866928,0.0005034731330724185,
2020-08-01,48259,147.70888493558127,-2.708884935581267,,1.9999752789231475,2.4721076852474155e-05,
2020-08-01,48261,4.999933643378741,1.000066356621259,,0.9975913489868974,0.002408651013102614,
2020-08-01,48263,1.999892924144595,0.00010707585540492559,,,,
2020-08-01,48265,358.6069978573439,-10.606997857343913,,6.086014434873829,-0.08601443487382898,
2020-08-01,48267,12.999933505767833,6.64942321666473e-05,,,,
2020-08-01,48271,17.134578880424293,-0.1345788804242929,,,,
2020-08-01,48273,346.9244416374373,-0.9244416374373259,,3.9997204680218714,1.0002795319781286,
2020-08-01,48275,43.99853586355604,2.001464136443957,,,,
2020-08-01,48277,617.6020289652661,2.397971034733928,,15.999995750829795,4.249170205028463e-06,
2020-08-01,48279,209.63581774188694,-6.635817741886939,,7.574925964118953,-0.574925964118953,
2020-08-01,48281,83.60472230416491,0.395277695835091,,0.8165657739766217,0.18343422602337833,
2020-08-01,48283,356.996271309915,0.0037286900849835547,,0.9999164103158317,8.358968416832813e-05,
2020-08-01,48285,611.8556897208168,-18.855689720816827,,14.096627794035811,-0.09662779403581112,
2020-08-01,48287,153.28957743382384,-1.2895774338238368,,7.999005437480572,0.0009945625194278662,
2020-08-01,48289,137.54961698613903,0.45038301386097146,,0.9984318073267913,0.0015681926732087348,
2020-08-01,48291,836.3406410976345,5.659358902365511,,24.855950182831087,0.14404981716891285,
2020-08-01,48293,215.41855913612045,-16.41855913612045,,2.999995624494722,4.375505278098046e-06,
2020-08-01,48295,14.999992680025938,7.3199740615592646e-06,,,,
2020-08-01,48297,205.15966854701455,1.8403314529854526,,0.9995839930641773,0.0004160069358226659,
2020-08-01,48299,87.20334011236518,-1.2033401123651828,,0.0,1.0,
2020-08-01,48303,5613.957583476332,-59.95758347633182,,78.87790082630882,-0.8779008263088173,
2020-08-01,48305,63.39650411159941,1.6034958884005874,,3.999989105146103,1.0894853896825651e-05,
2020-08-01,48307,38.781314772174476,2.2186852278255245,,0.9982293879371525,0.0017706120628474542,
2020-08-01,48309,4353.63906540333,51.36093459666972,,45.69313138040391,0.3068686195960879,
2020-08-01,48311,6.998984352252338,1.0010156477476624,,,,
2020-08-01,48313,645.5470712016952,-0.5470712016951893,,,,
2020-08-01,48315,123.15525425444417,-0.1552542544441735,,6.971176957965773,0.02882304203422681,
2020-08-01,48317,45.89593943509963,-0.8959394350996277,,2.999955478268882,4.4521731117797e-05,
2020-08-01,48319,38.84006051222768,1.15993948777232,,,,
2020-08-01,48321,665.7163540480527,7.283645951947278,,20.998808785265723,0.0011912147342769686,
2020-08-01,48323,1777.8996599253476,74.10034007465242,,30.132814842796595,-1.132814842796595,
2020-08-01,48325,596.0572907066296,-2.057290706629601,,23.452347115453126,0.5476528845468742,
2020-08-01,48327,15.999999394099685,6.059003148095599e-07,,,,
2020-08-01,48329,1832.3078409045356,346.6921590954644,,33.318033052888815,-0.3180330528888149,
2020-08-01,48331,305.59031126168065,0.40968873831934616,,2.9987805519416795,0.001219448058320527,
2020-08-01,48333,15.358703749546768,-0.358703749546768,,,,
2020-08-01,48335,50.803876395684455,1.1961236043155452,,,,
2020-08-01,48337,55.62839029221603,1.3716097077839677,,0.9999930957408757,6.904259124307366e-06,
2020-08-01,48339,6283.559149636298,-87.55914963629766,,72.60239544327757,-0.6023954432775724,
2020-08-01,48341,1011.6509134872297,1.3490865127703273,,12.99995600753585,4.3992464149766874e-05,
2020-08-01,48343,92.35673542383655,3.643264576163446,,0.9994026814094591,0.0005973185905409073,
2020-08-01,48345,3.9999912502155333,8.749784466743904e-06,,,,
2020-08-01,48347,1038.0269762447126,-15.026976244712614,,35.08545200398929,0.914547996010711,
2020-08-01,48349,896.268884851921,-5.26888485192103,,12.230533974951236,-0.23053397495123562,
2020-08-01,48351,83.0189158916087,2.9810841083913004,,3.8835759523791786,0.11642404762082137,
2020-08-01,48353,133.41526374335,-2.4152637433500104,,3.0010803126394943,-0.001080312639494263,
2020-08-01,48355,12782.26677925898,-304.26677925898,,181.3449689292615,0.6550310707384881,
2020-08-01,48357,82.3537622481147,1.6462377518852946,,1.994535519125683,0.005464480874316946,
2020-08-01,48359,12.999245761897896,0.0007542381021039546,,0.9998515576410272,0.00014844235897282232,
2020-08-01,48361,1017.4530533956107,3.5469466043892908,,14.999958524029426,1.0000414759705745,
2020-08-01,48363,210.87467505471193,-16.87467505471193,,6.114221394627852,-0.11422139462785186,
2020-08-01,48365,269.544802479874,-0.5448024798740221,,19.999996017540575,3.982459425344587e-06,
2020-08-01,48367,1073.0322190746613,-3.0322190746612705,,12.9653236556226,-0.9653236556225995,
2020-08-01,48369,315.9129161099137,-4.912916109913681,,7.03088914769866,-0.03088914769865969,
2020-08-01,48371,207.6427014672763,1.3572985327236893,,0.9998791279510372,0.00012087204896282788,
2020-08-01,48373,655.7854711013226,3.214528898677372,,9.116623961922935,-0.11662396192293478,
2020-08-01,48375,3523.839370457743,-18.839370457742916,,42.1357751581795,-0.1357751581794986,
2020-08-01,48377,40.991245706836075,3.008754293163925,,,,
2020-08-01,48379,46.22911443795023,-1.22911443795023,,0.8287201840201205,0.1712798159798795,
2020-08-01,48381,1607.3650335163197,-21.365033516319727,,20.927845042051644,0.07215495794835647,
2020-08-01,48383,56.18950636419263,1.8104936358073687,,2.9653164626860318,0.03468353731396823,
2020-08-01,48385,75.95112534666386,0.04887465333614216,,,,
2020-08-01,48387,134.72183300230282,-0.7218330023028159,,10.999998048267859,1.951732141236562e-06,
2020-08-01,48389,132.85433539945365,2.145664600546354,,3.2500044921635958,-0.25000449216359577,
2020-08-01,48391,192.5887584661277,2.4112415338722997,,,,
2020-08-01,48393,5.999998179108029,1.0000018208919714,,,,
2020-08-01,48395,214.69090839077546,-0.6909083907754621,,0.999866993173413,0.00013300682658701213,
2020-08-01,48397,739.7261173060456,-19.72611730604558,,16.990396797795974,0.009603202204026218,
2020-08-01,48399,114.14035985117991,-7.140359851179909,,0.6062321937839998,0.39376780621600016,
2020-08-01,48401,320.36005492335136,11.639945076648644,,1.7030430520496265,0.29695694795037353,
2020-08-01,48403,39.01028173391174,4.989718266088261,,6.03754670201946,-0.0375467020194602,
2020-08-01,48405,156.11333869921967,-1.1133386992196677,,11.999995142756987,4.8572430131343935e-06,
2020-08-01,48407,143.44730086458355,1.5526991354164466,,6.956950646286347,1.043049353713653,
2020-08-01,48409,804.8683691525775,-7.868369152577543,,14.999987292880745,1.0000127071192555,
2020-08-01,48411,20.771927624378048,1.2280723756219523,,,,
2020-08-01,48413,34.12370944032067,0.8762905596793331,,0.9997069108442906,0.00029308915570935845,
2020-08-01,48415,433.5596252327377,-0.5596252327376874,,0.9995714706154437,0.00042852938455628653,
2020-08-01,48417,17.169335416934295,-0.16933541693429532,,,,
2020-08-01,48419,379.0788642425184,-0.07886424251842072,,16.008778504177673,-0.00877850417767334,
2020-08-01,48421,36.94247171109664,0.057528288903363034,,,,
2020-08-01,48423,2317.7638530691706,-7.7638530691706364,,18.37474327579698,-0.3747432757969804,
2020-08-01,48425,57.42112129111341,0.5788787088865917,,,,
2020-08-01,48427,2056.7287523163786,13.271247683621368,,52.566721508879624,-2.566721508879624,
2020-08-01,48429,31.376642504202927,-2.376642504202927,,1.9984389157516727,0.001561084248327349,
2020-08-01,48433,0.0,4.0,,,,
2020-08-01,48435,59.86821581930229,-1.8682158193022929,,0.9989396988283074,0.0010603011716926458,
2020-08-01,48437,76.04463228732551,-1.0446322873255127,,1.9999999581738372,4.182616275549833e-08,
2020-08-01,48439,28909.97032085457,-38.970320854568854,,389.5739562854273,-1.5739562854273004,
2020-08-01,48441,1763.8148783831102,-23.814878383110226,,19.564961281665962,-0.5649612816659619,
2020-08-01,48443,1.999977333170906,2.2666829093909158e-05,,,,
2020-08-01,48445,118.16138980302728,-2.1613898030272765,,0.5933007507294121,0.40669924927058787,
2020-08-01,48447,2.9999966093475696,1.0000033906524304,,,,
2020-08-01,48449,1298.3831332274435,-3.3831332274435226,,13.997154813564258,0.002845186435742164,
2020-08-01,48451,2372.0183701486867,-29.0183701486867,,15.679673983954395,4.320326016045605,
2020-08-01,48453,20880.330217644438,86.66978235556235,,278.21905796991996,-2.219057969919959,
2020-08-01,48455,129.54718262241528,5.452817377584722,,1.9993326728655476,0.000667327134452389,
2020-08-01,48457,111.92517374304789,3.0748262569521074,,0.07920002846480667,0.9207999715351933,
2020-08-01,48459,193.8158471217153,-2.815847121715308,,1.9999882160885372,1.1783911462837082e-05,
2020-08-01,48461,14.999577789239634,1.000422210760366,,0.9989396988283074,0.0010603011716926458,
2020-08-01,48463,480.5922458220179,1.407754177982099,,6.849109673697868,0.1508903263021324,
2020-08-01,48465,1504.028914551375,2.97108544862499,,17.0299992760715,31.9700007239285,
2020-08-01,48467,334.02396645900376,-2.023966459003759,,2.93689800501462,0.06310199498537994,
2020-08-01,48469,3265.771299743638,9.228700256362117,,40.17385457348285,-0.17385457348284916,
2020-08-01,48471,2798.155057515052,15.844942484948206,,37.95615285218715,0.04384714781284771,
2020-08-01,48473,397.87459806636116,1.125401933638841,,1.1499185642078593,1.8500814357921407,
2020-08-01,48475,84.52578166023554,-1.5257816602355376,,0.9989796455439792,0.0010203544560207778,
2020-08-01,48477,468.0020292932725,8.997970706727472,,38.743265025400845,-0.743265025400845,
2020-08-01,48479,6290.208197511248,69.79180248875218,,131.0431776219018,-3.0431776219018047,
2020-08-01,48481,623.3239062532647,0.6760937467353187,,20.12380207645541,0.8761979235445914,
2020-08-01,48483,31.214285954001326,-0.21428595400132622,,,,
2020-08-01,48485,921.96219735598,-19.962197355980038,,8.998054333066568,0.001945666933432122,
2020-08-01,48487,49.57176595664358,0.4282340433564187,,0.9993753901353633,0.0006246098646367493,
2020-08-01,48489,585.3091562697052,0.6908437302947732,,17.998064133611983,0.0019358663880169047,
2020-08-01,48491,5803.181250936639,-88.18125093663912,,78.92992143567187,0.07007856432812787,
2020-08-01,48493,424.71685372630736,-10.716853726307363,,15.999856381908389,0.00014361809161123062,
2020-08-01,48495,66.6758611134606,1.3241388865394015,,0.9985289598337187,0.001471040166281301,
2020-08-01,48497,314.5957651596151,-3.595765159615098,,4.981058176625673,0.018941823374326816,
2020-08-01,48499,293.65936790538007,-2.6593679053800656,,5.005445478964981,-0.005445478964981376,
2020-08-01,48501,80.91222124114367,4.087778758856331,,0.9994935593238333,0.0005064406761666751,
2020-08-01,48503,137.8785259887628,1.1214740112372112,,2.9999999250164597,1.0000000749835403,
2020-08-01,48505,166.17951017513212,-10.179510175132123,,1.9999935102532993,6.489746700699683e-06,
2020-08-01,48507,233.23637022338218,-14.236370223382181,,4.999044378887889,0.0009556211121113378,
2020-08-02,48001,2198.379213498122,10.620786501877774,,7.957958576027114,0.04204142397288635,
2020-08-02,48003,262.1151062166861,3.884893783313885,,6.537180857900793,-0.5371808579007933,
2020-08-02,48005,1718.049544817106,-71.04954481710593,,31.99648968664007,3.0035103133599286,
2020-08-02,48007,160.99653854396357,-3.996538543963567,,12.73112394147317,-0.7311239414731698,
2020-08-02,48009,16.973065030021278,3.026934969978722,,,,
2020-08-02,48011,4.999980448785959,3.0000195512140406,,,,
2020-08-02,48013,410.5918924613853,-5.591892461385328,,15.84412966737457,-0.8441296673745704,
2020-08-02,48015,220.8196198753865,-7.819619875386508,,1.7437332050002503,1.2562667949997497,
2020-08-02,48017,158.99675600073238,-0.9967560007323755,,4.368840160019093,-0.3688401600190927,
2020-08-02,48019,87.15065185268611,-4.15065185268611,,2.9999835563781208,1.6443621879247416e-05,
2020-08-02,48021,1337.572442944114,-41.57244294411407,,18.641181189731928,-0.6411811897319275,
2020-08-02,48023,6.245314458456402,0.7546855415435978,,,,
2020-08-02,48025,545.937288224089,-19.937288224089002,,9.39689159097937,-0.39689159097937043,
2020-08-02,48027,3619.5052291538477,-123.50522915384772,,32.02207727688029,-1.0220772768802888,
2020-08-02,48029,42707.3341606535,-1613.3341606535032,,633.0178857775724,-22.01788577757236,
2020-08-02,48031,100.2087677343785,-2.2087677343784975,,3.0000525733745946,0.9999474266254054,
2020-08-02,48035,128.9372798837225,-0.9372798837225105,,1.9681089046882234,0.031891095311776585,
2020-08-02,48037,707.7538059300855,0.24619406991450887,,38.93062995981816,-0.9306299598181624,
2020-08-02,48039,6712.516138436775,-57.51613843677478,,71.21966382545821,0.7803361745417874,
2020-08-02,48041,3940.860852397134,-18.86085239713384,,45.70487757171278,-0.7048775717127782,
2020-08-02,48043,181.23950939024792,-0.2395093902479175,,1.9997345813426424,0.00026541865735763004,
2020-08-02,48045,10.999864067841827,0.000135932158173091,,0.9999684979976307,3.150200236934353e-05,
2020-08-02,48047,89.66349891321111,-3.6634989132111144,,0.9998097438018033,0.00019025619819668105,
2020-08-02,48049,405.87426734818274,-17.87426734818274,,21.431962683708214,-0.431962683708214,
2020-08-02,48051,236.78573000361453,-5.785730003614532,,4.999962698362194,3.730163780613083e-05,
2020-08-02,48053,586.8404483829638,-44.840448382963814,,5.4432153416086,1.5567846583913996,
2020-08-02,48055,1100.5148835369562,-29.514883536956177,,23.24689957894376,-0.24689957894376136,
2020-08-02,48057,478.90519326853973,-25.905193268539733,,2.7356549379335617,0.26434506206643826,
2020-08-02,48059,41.12292847461837,-0.12292847461836942,,2.999999451678388,5.483216121149326e-07,
2020-08-02,48061,12343.24648884852,-266.2464888485192,,379.3537998374748,-33.35379983747481,
2020-08-02,48063,222.11288254035583,-4.112882540355827,,3.9999993329048387,6.670951613330089e-07,
2020-08-02,48065,12.979197936686502,0.02080206331349821,,,,
2020-08-02,48067,158.4814721180614,-5.48147211806139,,5.999922934380986,1.0000770656190143,
2020-08-02,48069,171.09445491043957,-1.0944549104395662,,3.0002086614881938,-0.00020866148819376207,
2020-08-02,48071,922.0220408343162,-28.022040834316158,,5.999588068616909,0.00041193138309125743,
2020-08-02,48073,802.6635938782209,-19.663593878220922,,3.999734330133268,0.0002656698667320434,
2020-08-02,48075,37.95127057546948,-3.9512705754694792,,,,
2020-08-02,48077,34.812406185107335,-0.812406185107335,,0.9989620323130753,0.0010379676869246568,
2020-08-02,48079,22.827912076738926,-1.8279120767389259,,,,
2020-08-02,48081,37.378974176199314,1.6210258238006858,,0.9991504341506989,0.0008495658493010705,
2020-08-02,48083,12.869659657523547,-1.8696596575235471,,,,
2020-08-02,48085,6540.274938668836,-137.2749386688356,,85.88084268508726,-2.8808426850872593,
2020-08-02,48087,6.999954034393562,4.596560643843617e-05,,,,
2020-08-02,48089,244.4249551731947,1.5750448268053105,,1.999989005133143,1.0994866856961494e-05,
2020-08-02,48091,2234.0047555557094,-77.00475555570938,,63.06458925454292,-2.0645892545429234,
2020-08-02,48093,117.2421746285873,-10.242174628587307,,2.9996047163929247,0.00039528360707530297,
2020-08-02,48095,25.26048950668639,0.7395104933136096,,,,
2020-08-02,48097,207.58559873381552,-7.585598733815516,,1.6316337148803333,0.36836628511966674,
2020-08-02,48099,622.7000063926275,-8.700006392627529,,4.9999972015942,2.7984058004193457e-06,
2020-08-02,48101,16.09825395564266,-2.0982539556426616,,1.9999766735030875,2.3326496912501327e-05,
2020-08-02,48103,74.1304784414708,0.8695215585292004,,1.9545061275766746,0.045493872423325366,
2020-08-02,48105,160.0046216855562,-7.004621685556202,,2.061347577539832,0.938652422460168,
2020-08-02,48107,54.2323162448763,-2.2323162448763014,,0.9794877245190777,0.02051227548092227,
2020-08-02,48109,14.993326062781021,0.00667393721897902,,1.9999864088234458,1.3591176554195172e-05,
2020-08-02,48111,183.41833563087525,-4.418335630875248,,4.99983186037479,0.00016813962520956238,
2020-08-02,48113,53780.945362536346,-1204.9453625363458,,699.5789829388398,-9.578982938839772,
2020-08-02,48115,136.4000372911681,0.599962708831896,,3.999998665793148,1.3342068521104977e-06,
2020-08-02,48117,684.0611677014833,-28.061167701483328,,19.00137488682617,-0.0013748868261700409,
2020-08-02,48119,14.585148911766069,1.414851088233931,,,,
2020-08-02,48121,6934.858651885527,3.1413481144727484,,70.53049050106574,3.469509498934258,
2020-08-02,48123,569.250760584591,-38.250760584591035,,13.95142965307918,1.0485703469208207,
